Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
240810205070002,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,277,1063,3.84,3.01,5655.46,41830304.86,5823.65,42095822.73,2580.7,18505729.74,3755.41,22523578.34,NA
240810205070003,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,225,845,3.76,2.88,3188.92,9690509.77,3217.52,9685375.49,1629.43,5281881.53,2225.77,5888674.13,NA
240810205070004,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,383,1232,3.22,2.78,4134.36,18742515.87,4563.28,18729645.13,2211.72,11472329.49,3195.96,13434569.04,NA
240810205070005,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,264,926,3.51,2.63,6066.32,55500636.79,6066.32,55500636.79,2944.88,26151673.75,4076.43,31596371.2,NA
240810205070006,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,355,1166,3.28,2.33,6002.23,24090691.33,6212.22,23627658.78,3166.77,18784824.07,4428.46,20684151.44,NA
240810205070007,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,242,607,2.51,1.6,4443.29,12543624.95,4865.5,11677358.84,2980.76,11706189.97,4184.95,11395095.13,NA
240810205070008,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,377,1312,3.48,2.87,3372.86,18610045.89,3502.95,18872838.93,1678.75,9703954.24,2494.74,12388506.55,NA
240810205070009,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,226,734,3.25,3.31,2956.72,11789710.29,3182,11972021.29,1673.38,7465293.15,2432.24,9008579.61,NA
240810205070010,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,1,313,899,2.87,2.21,1379.9,2586433.64,1576.31,2645186.73,867.35,1748623.52,1307.44,2061064.57,NA
240810205070011,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,321,1033,3.22,2.18,3361.62,14085032.39,3537.97,14200385.5,1886.33,8440419.48,2569.82,9744120.7,NA
240810205070012,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,1,291,980,3.37,3.36,1536.75,4083079.19,1614.42,4164345.71,798.68,2138703.82,1216.83,2750714.14,NA
240810205070013,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,321,1056,3.29,2.89,3244.69,12545973.61,3317.03,12585854.11,1744.31,7068044.75,2387.33,8140027.94,NA
240810205070014,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,298,906,3.04,3.51,1687.55,7155254.94,1740.1,7287090.63,966.31,3485275.87,1343.37,4340158.62,NA
240810205070015,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,275,963,3.5,3.27,2308.36,9265338.31,2441.53,9475536.1,1207.11,4657284.61,1727.83,5768416.31,NA
240810205070016,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,216,541,2.5,2.19,3370.69,15542952.59,3695.79,15842065.37,1983.26,9838963.74,2747.75,11535733.34,NA
240810205070017,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,349,933,2.67,1.62,3506.41,15100569.1,3909.7,15261135.01,2057.08,10147572.56,3066.91,12035454.72,NA
240810205070018,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,326,1010,3.1,2.44,3296.95,20820344.63,3558.96,21544858.02,1894.81,26116606.91,2785.76,35930693.29,NA
240810205070019,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,337,1019,3.02,2.16,3370.62,14982910.89,3594.61,15174033.78,1976.67,9305639.19,2611.23,10637882.52,NA
240810205070020,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,299,981,3.28,2.72,4323.86,23210898.25,4600.84,23424166.94,2398.65,15232638.62,3469.41,18322530.64,NA
240810205070021,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,298,1054,3.54,3.15,5201.03,32963171.02,5515.69,33222779.16,2381.73,17254851.37,3681.89,21894554.67,NA
240810205070022,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,334,1095,3.28,2.36,4476.35,53272479.95,4558.23,53875566.64,2269.91,23045019.06,3120.74,29035878.25,NA
240810205070023,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,230,607,2.64,2.28,4561.44,27947751.17,4995.87,28441472.49,2838.91,21742114.82,3864.08,25641969.67,NA
240810205070024,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,330,975,2.95,2.08,3708.33,12143883.49,3986.15,11945597.58,2041.85,8562589.86,2982.44,9703620.88,NA
240810205070025,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,249,832,3.34,3.03,2216.24,6415825.44,2388.93,6503586.31,1227.18,4068875.85,1871.32,5001153.66,NA
240810205070026,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,365,1205,3.3,2.4,3258.66,9188636.49,3427.7,9085574.34,1731.55,6189594.64,2542.85,7027770.43,NA
240810205070027,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,345,1277,3.7,3.09,3612.6,24883697.79,3698.36,25158055.08,1736.14,10858517.19,2526.46,13808391.48,NA
240810205070028,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,261,1084,4.15,4.32,2622.71,8888717.75,2771.36,8980926.3,1279.51,4249847.62,1931.77,5157660.28,NA
240810205070029,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,108,351,3.25,3.87,3535.49,15900453.54,4833.33,15458859.1,2526.07,14955075.77,4029.68,17811430.45,NA
240810205070031,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,229,801,3.5,3.36,992.98,1049323.59,1072.6,1048054.75,534.3,594140.34,866.4,675889.5,NA
240810205070032,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,350,1123,3.21,2.77,1017.73,1651400.82,1063.3,1676966.01,600.13,885331.75,881.63,1052690.21,NA
240810205070033,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,266,857,3.22,2.57,1234.9,1942785.65,1263.4,1951649.21,701.54,1084231.03,1035.6,1254912.16,NA
240810205070034,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,348,1162,3.34,3.57,1109.93,1960242.42,1203.28,2012950.44,689.3,1216796.87,1033.94,1469212.25,NA
240810205070035,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2944.44,6027777.78,3785.71,4321428.57,NA
240810205070036,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,217,783,3.61,3.85,1160.31,1592168.25,1252.68,1603261.92,623.33,846972.37,956.24,981290.86,NA
240810205070037,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,312,1104,3.54,3.14,1195.43,3674989.49,1218.87,3718620.49,639.78,1522155.63,919.34,1930857.01,NA
240810205070038,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,329,1081,3.29,3.09,1070.51,2343061.71,1114.55,2390519.14,661.91,1294155.09,908.23,1552406.26,NA
240810205070039,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,299,913,3.05,2.24,2998.29,14204607.83,3201.75,14518199.11,1726.05,8072365.6,2423.5,9646598.01,NA
240810205070040,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,281,1035,3.68,4.53,3469.79,14683835.37,3611.16,14771911.88,1620.46,7661683.59,2570.66,9715103.8,NA
240810205070041,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,294,998,3.39,2.23,3665.77,14182552.15,3835.36,14188264.62,1947.75,8347570.65,2633.17,9481959.84,NA
240810205070042,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,382,1212,3.17,2.9,2322.99,8500056.1,2451.33,8655493.15,1282.94,5377384.83,1899.7,6792742.66,NA
240810205070043,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102000,NATAL (demais setores),2,0,1,1,1,0,0,0,NA,NA,0,0,NA,NA,NA
240810205070044,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,385,1094,2.84,2.5,4404.96,18100183.92,4595.96,18006929.57,2438.56,12345128.94,3345.92,13904809.08,NA
240810205070045,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,268,844,3.15,1.99,3136.69,5996766.87,3296.6,5774454.26,1803.88,4828681.87,2522.84,4939589.87,NA
240810205070046,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,306,975,3.19,2.52,3738.23,18506649.07,3890.81,18668911.72,2025.08,11326591.6,2800.45,13495230.33,NA
240810205070047,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,298,1024,3.44,2.4,2861.94,10013426.69,3003.02,10083623.66,1555.25,5487646.67,2159.82,6316288.39,NA
240810205070048,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,277,911,3.29,2.81,2642.84,6211635.53,2837.47,6116462.21,1421.76,3852745.85,2065.4,4268231.51,NA
240810205070049,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,333,1237,3.71,2.01,6173.29,39303045.61,6806.97,39023087.5,2859.13,22421792.29,4517.9,27943458.76,NA
240810205070050,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,394,1332,3.38,2.16,4605.99,17588159.15,4750.68,17452933.08,2383.61,10628340.84,3117.03,11613543.78,NA
240810205070051,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,292,890,3.05,1.95,2935.04,6402479.03,3082.85,6268755.82,1632.1,4468420.46,2322.18,4755734.24,NA
240810205070052,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,232,632,2.72,2.1,3553.03,17075457.98,4001.47,17437954.51,2259.11,11392534.84,3313.36,13220461.08,NA
240810205070053,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,203,616,3.03,2.02,5879.3,25482711.89,5997.48,25285171.29,2971.12,17750260.29,4401.37,20005891.67,NA
240810205070054,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,7,NA,NA,NA,NA,NA,NA,NA,NA,340,86700,510,0,NA
240810205070055,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,280,723,2.58,1.4,2159.44,4471540.63,2222.95,4461835.13,1323.57,2967275.21,1791.99,3178443.73,NA
240810205070056,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,192,658,3.43,2.07,6216.3,27786594.83,6630.72,26886131.69,3608.36,56346008.75,5227.93,73208438.34,NA
240810205070057,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,352,1106,3.14,2.26,5647.49,26187283.97,5898.86,25869139.75,2983.33,19329842.41,4185.63,22091263.06,NA
240810205070058,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,283,770,2.72,1.73,5399.67,23491084.78,5618.04,23213265.87,3115.21,17355204.02,4268.09,18860388.52,NA
240810205070059,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,588,1667,2.84,1.71,3665.02,19025110.43,3946.95,19376480.85,2192.47,11797181.2,3149.6,13934731.74,NA
240810205070060,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,298,729,2.45,1.72,4122.85,16787242.7,4341.38,16728114.07,2712.25,14078799.35,3735.53,15570994.68,NA
240810205070061,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,307,1002,3.26,2.37,3456.34,11949030.18,3609.17,11925715.18,1771.02,6956065.84,2510.75,8005828.11,NA
240810205070062,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,235,820,3.49,2.12,4373.52,12575049.43,4488.11,12389423.59,2082.08,7800277.45,2918.63,8493975.72,NA
240810205070063,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,236,861,3.65,2.57,5234.93,17758064.57,5371.5,17486588.13,2304.24,12772407.24,3499.5,15219531.48,NA
240810205070064,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,387,1029,2.66,2.05,4173.33,14440529.44,4473.9,14134993.22,2504.55,10241613.57,3422.53,10854481.1,NA
240810205070065,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,323,1074,3.33,2.12,3551.74,12133138.42,3618.96,12119458.75,1819.37,6829086.65,2504.16,7685846.3,NA
240810205070066,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,212,536,2.53,2.11,5029.41,18478009.34,5201.14,18214457.94,2798.94,13998363.08,3879.64,15213933.51,NA
240810205070067,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,199,622,3.13,2.96,4754.18,17958122.69,4851.7,17852809.28,2299.26,11609710.99,3391.12,13424791.43,NA
240810205070068,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,358,1098,3.07,4.35,1824.46,9744511.49,1997.43,10324599.65,1087.67,5429905.81,1670.41,7368751.86,NA
240810205070069,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,242,802,3.31,3.69,895.73,1504213.62,1089.28,1618991.06,550.59,2630177.06,984.42,4279884.02,NA
240810205070070,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,404,1420,3.51,3.22,832.88,1516471.6,883.16,1563737.12,483.01,757794.51,739.31,970698.78,NA
240810205070071,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,280,908,3.24,2.84,821.74,1203784.46,920.35,1257699.92,531.8,1054824.67,852.46,1418275.81,NA
240810205070072,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,202,679,3.36,2.8,859.39,700059.17,899.47,696640.39,473.78,481246.45,805.43,551211.81,NA
240810205070073,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,346,1211,3.5,2.71,2805.79,20958060.2,2968.81,21694059.86,1522.7,11187658.08,2509.91,15971136.45,NA
240810205070074,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,216,623,2.88,2.54,2828.12,11576389.2,2936.89,11702785.29,1608.54,6910131.55,2271.13,8255194.5,NA
240810205070075,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,1,83,302,3.64,2.45,666.39,503772.14,691.38,505406.95,368.42,268775.26,610.86,297732.94,NA
240810205070076,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,361,1010,2.8,1.38,1673.1,2977158.46,1735.6,2979905.89,1034.67,1842519.83,1424.27,1981626.89,NA
240810205070077,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,276,772,2.8,1.3,1751.89,2421542.14,1949.69,2308851.22,1107.29,1840339.65,1601.41,1870349.04,NA
240810205070078,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,173,465,2.69,1.46,1621.83,2349571.95,1833.84,2267387.27,1082.48,1595512.57,1485.75,1590736.46,NA
240810205070079,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,342,1227,3.59,2.96,2216.21,7984026.48,2310.8,8106592.68,1132.83,4389345.23,1708.36,5637787.11,NA
240810205070080,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,364,1072,2.95,1.82,2305.73,4324833.67,2391.13,4280690.22,1337.74,2916112.51,1835.89,3087714.14,NA
